6453.45,6437.96,7322.82,7313.51,12704.65,12682.37,5293.77,5286.05,20363.11,20398.63,27421.6,27661.27,2373.14,2374.1,5841.05,5860.55,3339.64,3343.84,9768.95,9736.4,9769,9740
6453.26,6414.37,7313.51,7285.74,12657.41,12630.4,5281.96,5281.3,20267.05,20269.82,27642.43,27503.05,2372.57,2376.89,5863.03,5872.59,3345.27,3340.82,9735.75,9920.6,9736.5,9863.5
6380.16,6391.85,7285.74,7301.29,12605.2,12557.44,5268.76,5263.95,20330.19,20349.26,27513.01,27308.61,2374.32,2371.62,5863.96,5897.01,3343.58,3336.35,9871.5,9875.25,9856,9880.5
6370.59,6403.11,7301.29,7310.64,12594.81,12573.35,5267.13,5267.99,20397.58,20439.43,27500.34,27851.54,2380.4,2388.77,5894.61,5910.16,3341.55,3344.59,9872.6,9960.1,9883.5,9994
6426.92,6401.44,7310.64,7263.9,12592.35,12569.66,5281.29,5277.39,20296.45,20413.61,27880.53,27949.83,2388.71,2404.35,5911.71,5905.23,3352.53,3347.16,9964.4,10094.35,9984,10137.5
6456.04,6459.74,7271.95,7275.25,12569.17,12550.92,5241.66,5230.51,20310.46,20301.33,28127.8,28099.29,2412.2,2420.82,5906.57,5902.21,3366,3352.18,10141.15,10160.95,10168,10171.5
6461.32,6465.57,7275.25,7253.28,12561.79,12556.46,5237.44,5223.29,20299.38,20128.18,28051.41,28200.54,2416.05,2419.3,5901.33,5885.21,3356.84,3365.53,10147.55,10175.6,10167,10180
6454.64,6460.1,7253.28,7215.47,12559.39,12593.55,5229.32,5231.99,20126,20129,28159.77,27971.37,2418.21,2390.58,5884.61,5875.11,3362.86,3352.51,10153.1,10133.1,10179,10099
6448.47,6426.16,7215.47,7295.39,12518.81,12525.36,5213.91,5220.89,19909.5,19793.8,27807.59,27736.6,2386.07,2368.44,5872.39,5854.45,3353.62,3365.15,10085.4,10062.35,10094,10124
6429.08,6439.46,7295.39,7379.7,12540.45,12524.12,5225.2,5205.18,19807.44,19860.37,27777.2,27788.84,2377.66,2365.54,5852,5849.72,3371.43,3383.47,10086.6,10107.4,10124,10104
6460.19,6440.72,7379.7,7400.69,12553.57,12489.25,5217.59,5205.21,19865.82,19873.69,27894.08,27984.27,2360.18,2370.54,5845.73,5860.49,3384.15,3374.72,10079.3,10099.25,10101.5,10108
6454.28,6448.81,7400.69,7413.59,12524.77,12527.44,5209.01,5192.75,19776.62,19736.14,27972.24,28068.7,2365.47,2372.02,5872.38,5877.24,3379.49,3381.49,10093.05,10056.85,10108,10025.5
6432.26,6411.18,7413.59,7377.6,12475.24,12381.52,5176.71,5145.78,19545.77,19441.39,27955.13,27877.69,2359.08,2354.86,5871.88,5863.42,3376.42,3365.35,10006.05,9971.75,10025.5,9942
6360.19,6389.65,7377.6,7396.98,12303.98,12261.81,5113.49,5099.31,19274.82,19297.96,27668.47,27571.59,2343.72,2350.19,5857.12,5825.12,3365.24,3364.43,9934.8,9958.65,9947,9960
6397.87,6402.94,7396.98,7354.13,12296.63,12284.14,5114.62,5118.84,19396.52,19433.44,27522.92,27817.87,2346.19,2328.94,5832.31,5824.52,3365.5,3383.63,9929.9,9945.85,9957.5,9943
6393.31,6394.35,7354.13,7372.92,12214.54,12071.9,5101.41,5054.32,19357.97,19286.06,27613.76,27671.56,2319.82,2324.84,5824.14,5809.31,3385.39,3372.43,9916.2,9899.25,9945,9967.5
6375.57,6414.82,7372.92,7411.47,12123.71,12125.42,5086.56,5107.19,19385.81,19533.38,27741.35,27797.44,2326.62,2340.62,5829.98,5823.01,3384.32,3377.2,9952.2,9933.25,9975,9927
6428.66,6385.8,7438.5,7430.62,12055.84,12098.57,5085.59,5083.12,19646.24,19591.32,27970.3,27934.45,2363.19,2373.96,5864.06,5873.73,3360.81,3361.46,9917.9,9905.7,9918,9866
6368.31,6308.68,7430.62,7365.26,12002.47,12026.45,5056.34,5063.24,19506.54,19480.98,28094.61,27957.74,2372.29,2368.13,5872.51,5888.43,3363.63,3361.82,9884.4,9859.5,9881,9785.5
6301.89,6228.9,7365.26,7337.43,11945.88,12031.12,5031.92,5035.38,19362.55,19319.11,27765.01,27744.58,2364.74,2356.2,5888.21,5899.75,3365.23,3362.06,9796.05,9886.4,9788,9913
6283.02,6286.01,7337.43,7401.46,12123.47,12105.49,5079.75,5076.47,19449.9,19502.23,27863.29,27905.59,2370.3,2376.38,5903.34,5904.37,3362.65,3336.13,9912.8,9907.15,9913,9879
6271.33,6294.82,7407.06,7382.65,12180.83,12196.18,5113.13,5127.71,19353.77,19366.36,27518.6,27642.23,2375.84,2370.12,5894.12,5914.1,3271.51,3287.96,9857.05,9881.2,9885,9852.5
6278.41,6263.47,7382.65,7381.74,12174.3,12227.23,5115.39,5125.03,19434.64,19547.05,27506,27555,2366.4,2376.53,5914.02,5900.4,3287.7,3283.8,9852.5,9803.05,9855,9800
6297.48,6241.21,7381.74,7318.88,12229.34,12151.76,5131.86,5112.13,19383.84,19373.11,27401.67,27322.2,2365.33,2360.29,5880.3,5862.59,3290.23,3287.61,9765.55,9815.75,9788.5,9774
6213.13,6216.32,7318.88,7323.98,12065.99,12105.72,5087.59,5091.31,19393.13,19509.53,27154.68,27100.63,2355,2363.38,5861,5893.42,3286.91,3274.58,9754.35,9864.25,9773,9850
6216.53,6222.46,7323.98,7387.87,12165.19,12103.51,5114.15,5103.47,19470.41,19471.27,27047.57,26999.6,2358.37,2340.19,5893.84,5879.68,3268.72,3253.24,9837.4,9865.95,9849.5,9909.5
6345.11,6348.11,7433.03,7383.85,12263.86,12250.02,5176.61,5159.1,19729.28,19750.55,27409.07,27238.81,2348.26,2355.74,5891.95,5842.56,3246.45,3247.85,9897.3,9825.85,9908,9792
6340.23,6306.11,7353.89,7309.96,12165.12,12100.17,5121.67,5082.87,19537.1,19545.58,27250.23,27091.77,2334.22,2336.02,5801.49,5780.7,3237.36,3206.04,9794.15,9755.75,9804.5,9733
6256.56,6222.18,7309.96,7389.94,12014.06,11961.6,5060.92,5081.92,19556,19555,26883.51,27000.43,2319.71,2323.06,5766.14,5812.25,3208.54,3237.92,9710.8,9712.15,9726.5,9860
6216.87,6312.65,7389.94,7498.06,12014.3,12158.69,5115.23,5140.99,19729.74,19792.45,27444,27791.36,2359.47,2360.95,5825.95,5828.54,3261.75,3269.73,9820.25,9872.85,9864.5,9914
6352.33,6322.92,7498.06,7542.73,12154,12191.37,5145.7,5182.05,19738.71,19928.96,27757.09,27760.08,2368.39,2379.7,5824.01,5813.6,3275.57,3277.81,9908.05,9961.15,9917.5,10004.5
6370.46,6373.33,7542.73,7531.94,12292.05,12239.78,5218.89,5200.2,19996.01,20062.65,27854.91,27684.6,2394.73,2404.68,5810.56,5755.05,3281.87,3277.19,9978.55,10068.35,10007,10089
6383.77,6361.06,7531.94,7511.71,12257.17,12305.74,5207.89,5210.73,20055.89,20059.29,27690.36,27665.71,2398.75,2402.57,5749.29,5780.89,3279.46,3257.67,10057.4,10074.8,10089,10104.5
6351.56,6350.79,7511.71,7474.77,12297.72,12138.09,5203.44,5122.4,19952.33,19949.79,27562.68,27564.71,2395.45,2389.74,5777.48,5775.92,3262.08,3269.32,10066.4,10008.6,10100.5,10040.5
6340.34,6366.24,7474.77,7411.43,12154.72,12130.76,5130.49,5097.14,20029.26,20066,27531.01,27533.51,2386.85,2423.21,5780.58,5818.56,3272.93,3279.99,10013.65,10081.15,10042,10078
6362.65,6393.1,7411.43,7423.66,12181.48,12269.9,5107.25,5122.38,20080.04,20057.07,27607.38,27645.28,2427.63,2431.94,5824.25,5815.07,3285.06,3288.52,10081.5,10136.3,10087.5,10151.5
6362.94,6372.16,7423.66,7372,12251.29,12147.89,5127.03,5116.9,19985.79,19907.08,27540.23,27326.04,2422.96,2397.12,5805.2,5853.51,3292.64,3274.37,10114.65,10101.05,10157,10098
6348.12,6394.69,7372,7368.37,12118.25,12141.53,5093.77,5127.63,19925.18,19933.45,27323.99,27048.45,2402.71,2392.02,5840.94,5820.01,3273.03,3252.75,10077.1,10034.7,10106,10027
6374.68,6350.27,7368.37,7443.01,12162.7,12151.38,5131.39,5144.03,19959.84,20048.46,26979.39,27007.97,2400.99,2433.46,5831.03,5822.81,3253.24,3240.17,10014.5,9996.55,10035,10062
6382.19,6459.76,7443.01,7452.32,12212.04,12230.09,5186.95,5181.15,20079.64,20026.58,27131.17,27002.7,2443.24,2443.28,5819.74,5807.28,3249.78,3243.76,10020.55,10063.25,10021,10037
6422.75,6425.93,7452.32,7434.82,12305.11,12260.3,5190.17,5162.24,20050.16,20098.14,26941.02,26960.81,2434.51,2446.82,5800.21,5809.89,3247.67,3244.46,10020.65,9983.65,10031,9961.5
6412.17,6407.59,7434.82,7377.73,12264.31,12228.32,5161.08,5130.53,19955.2,19979.56,26852.05,26847.58,2439.9,2450.76,5813.53,5805.6,3243.69,3249.14,9964.55,10010.55,9973,9974
6410.81,6387.82,7377.73,7452.91,12208.95,12228.63,5127.7,5133.68,19975.67,19973.67,26846.83,26720.04,2451.53,2451.41,5801.59,5760.08,3250.6,3230.9,9966.4,9936.8,9963,9908
6387.75,6383.05,7452.91,7487.87,12240.06,12424.8,5117.66,5188.92,20099.75,20089.86,26706.09,26777.44,2450.06,2438.78,5765.42,5824.53,3237.98,3236.59,9915.25,9899.6,9912.5,9896
6390,6396.46,7487.87,7430.91,12447.25,12514.84,5199.22,5239.46,20144.59,20046.9,26740.21,26770.48,2441.84,2436.06,5825.21,5808.88,3244.86,3227.51,9873.3,9920.2,9896,9928
6385.04,6363.24,7430.91,7390.22,12452.05,12468.06,5216.07,5196.13,20020.86,19970.78,26672.16,26561.81,2429.94,2430.09,5806.69,5822.24,3230.98,3181.4,9899.6,9855.95,9927.5,9851
6344.31,6304.82,7390.22,7404.13,12430.39,12540.93,5173.27,5219.67,19999.91,20074.41,26524.94,26489.52,2426.04,2425.07,5822.35,5824.93,3187.57,3159.73,9827.15,9832.7,9858,9944.5
6314.43,6320.35,7404.13,7378.39,12587.16,12652.37,5230.17,5238.41,20063.5,20063.5,26470.58,26572.92,2425.1,2427.76,5841.28,5831.02,3176.46,3219.79,9915.95,9908.15,9944.5,9903
6312.47,6289.08,7378.39,7413.44,12631.72,12642.65,5235.31,5246.2,20118.86,20157.92,26389.23,26416.68,2414.63,2418.27,5831.8,5827.55,3222.42,3212.03,9886.35,9913.3,9903.5,9892
6274.44,6269.1,7413.44,7416.93,12641.33,12614.13,5235.4,5228.93,20099.81,20177.28,26346.17,26340.29,2409.49,2405.76,5830.04,5839.4,3218.16,3192.36,9891.7,9855.8,9894,9839
6261.17,6238.9,7416.93,7329.76,12626.58,12469.85,5222.13,5158.23,20098.38,20137.22,26043.64,25991.35,2391.77,2395.41,5819.13,5771.47,3197.54,3201.93,9816.1,9807.3,9836,9793
6193.31,6171.25,7329.76,7370.03,12437.02,12479.67,5140.6,5172.03,20195.48,20073.86,25877.64,25605.19,2396,2386.42,5773.33,5772.98,3203.04,3201.52,9786.05,9797.45,9794,9776
6176.39,6156.03,7370.03,7350.92,12445.92,12464.96,5165.64,5160.7,20080.98,20070.44,25500.06,25392.03,2382.1,2386.3,5771.51,5814.79,3212.63,3208.46,9771.05,9719.3,9773,9673
6153.08,6111.21,7350.92,7337.28,12388.68,12376.19,5145.16,5149.79,19929.09,19856.65,25340.85,25377.21,2379.87,2376.29,5814.79,5839.89,3217.96,3203.82,9665.8,9670.35,9673.5,9666
6089.46,6109.6,7337.28,7367.6,12381.25,12474.51,5152.4,5177.21,19994.06,20061.68,25465.22,25574.57,2387.81,2390.31,5849.57,5817.8,3212.44,3203.86,9674.55,9653.6,9667.5,9655
6150.85,6122.06,7367.6,7357.23,12453.68,12432.41,5180.1,5174.79,20081.63,20015.07,25521.97,25354.38,2388.35,2377.01,5825.05,5865.43,3207.13,3179.22,9637.6,9619.75,9654.5,9628
6110.06,6173.29,7377.09,7312.72,12475.31,12396.34,5195.72,5151.19,20055.8,20056.32,25784.17,25654.77,2394.48,2397.66,5910.24,5846.6,3195.91,3192,9615,9587.95,9624,9519
6236.69,6239.15,7439.29,7447.79,12794,12758.66,5281.93,5259.55,20110.51,20154.38,25674.53,25597.46,2370.37,2364.22,5829.71,5830.98,3147.45,3152.24,9630,9642.65,9635.5,9669
6233.95,6202.75,7447.79,7472.71,12774.26,12792.32,5274.26,5273,20138.79,20192.16,25694.58,25752.27,2357.53,2358.23,5818.55,5772.09,3156.21,3148.99,9633.6,9648.1,9662,9663.5
6188.03,6229.62,7472.71,7523.81,12814.79,12938.04,5293.65,5330.58,20230.41,20234.12,25843.04,26028.43,2369.23,2382.54,5791.9,5749.58,3140.01,3148.02,9653.5,9670.5,9673.5,9683
6239.01,6196.85,7523.81,7463.54,12888.95,12849.99,5310.72,5305.22,20067.75,19974.3,25924.55,25736.2,2370.9,2364.02,5741.91,5731.08,3144.37,3122.16,9657.55,9626.4,9674.5,9600
6151.76,6154.28,7463.54,7419.36,12752.73,12746.05,5263.31,5243.53,19943.26,19931.15,25626.49,25601.81,2361.83,2364.2,5723.64,5768.16,3123.17,3126.37,9588.05,9595.45,9590,9590.5
6165.5,6127.05,7419.36,7474.4,12691.81,12801.91,5216.88,5235.36,19831.82,19815.54,25565.34,25772.28,2361.65,2373.36,5776.28,5776.3,3132.49,3125.59,9578.05,9617.9,9599,9630
6194.89,6237.46,7474.4,7500.44,12805.95,12798.26,5243.29,5283.6,19883.52,19974.56,25875.9,25915.46,2372.64,2384.54,5792.9,5708.07,3130.67,3146.75,9618.15,9621.55,9641.5,9625
6220.37,6206.11,7500.44,7511.87,12764.98,12739.5,5261.74,5254.14,19898.75,19859.81,25852.1,25826.52,2374.7,2358.92,5707.65,5694.95,3153.74,3134.01,9606.9,9615.55,9615,9622.5
6175.47,6153.56,7511.87,7527.33,12690.44,12760.39,5240.59,5282.58,19908.58,19920.77,25708.04,25925.45,2357.87,2370.69,5691.44,5668.72,3139.88,3149.53,9616.4,9646.7,9624.5,9675
6207.92,6330.25,7527.33,7449.98,12815.72,12711.53,5299.71,5275.99,20013.26,19953.06,26030.29,26090.33,2381.69,2371.22,5675.52,5699.25,3158.4,3147.45,9668.25,9638.55,9682,9681
6321.76,6311.73,7449.98,7478.62,12713.58,12688.54,5264.24,5264.69,19909.26,20048.28,26063.06,25974,2363.57,2361.64,5702.92,5719.03,3150.33,3136.47,9647.25,9682.4,9675,9690
6297.38,6290.44,7478.62,7524.95,12672.49,12659.97,5265.53,5261.42,19984.62,19951.68,25974.16,26025.21,2360.14,2364.96,5717.32,5716.97,3140.32,3101.76,9663.9,9663.95,9696,9673.5
6305.8,6261.59,7547.63,7543.77,12822.94,12735,5343.41,5347.86,20177.28,19970.23,25924.05,25926.06,2371.72,2353.77,5742.45,5749.42,3105.54,3094.23,9653.5,9657.15,9645.5,9641.5
6198.52,6221.62,7519.95,7526.51,12615.06,12612.52,5283.63,5306.21,19650.57,19630.33,25660.65,25706.45,2347.38,2339.25,5738.15,5697.81,3117.18,3125.33,9621.25,9636.55,9637,9615
6210.19,6207.04,7547.63,7517.71,12602.18,12604.4,5336.64,5328.86,19686.84,19798.49,25639.27,25670.98,2355.3,2344.39,5716.81,5713.35,3110.06,3101.29,9595.1,9507.75,9575,9505.5
6163.02,6154.18,7514.9,7485.29,12642.87,12631.39,5341.34,5336.98,19742.98,19777.56,25428.5,25382.26,2317.34,2319.37,5703.43,5678.39,3064.08,3047.57,9360.55,9410.9,9373,9399.5
6138.71,6149.55,7485.29,7496.34,12659.15,12597.54,5348.16,5317.12,19613.28,19647.74,25403.15,25415.57,2311.74,2308.69,5730.61,5770.62,3061.95,3069.39,9386.15,9445.05,9393,9456.5
6133.62,6098.25,7496.34,7470.71,12619.46,12664.97,5322.88,5335.12,19678.28,19670.48,25391.34,25318.29,2304.03,2300.68,5749.44,5837.18,3075.68,3087.17,9438.25,9480.25,9449,9458
6083.7,6070.23,7470.71,7436.42,12638.69,12612.3,5324.4,5299.4,19590.76,19591.41,25174.87,25171.66,2288.48,2286.78,5791.88,5643.54,3090.63,3086.71,9427.9,9469.9,9454,9458.5
6055.13,5998.46,7436.42,7503.47,12590.06,12608.19,5289.73,5309.91,19553.86,19556.99,25136.52,25034.19,2286.82,2271.27,5645.45,5590.47,3090.14,3082.33,9429.45,9453.2,9434,9540
6011.24,6108.62,7503.47,7522.03,12631.61,12700.12,5317.89,5375.84,19814.88,19806.78,25293.63,25355.76,2293.08,2291.56,5615.49,5661.48,3104.44,3107.8,9525.75,9517.6,9534,9515
6169.87,6160.52,7522.03,7454.37,12804.53,12787.69,5406.1,5398.15,19919.82,19953.06,25335.94,25413.35,2295.33,2306.73,5647,5690.3,3112.96,3082.87,9512.25,9461,9516.5,9458
6149.67,6128.11,7454.37,7435.39,12807.04,12824.05,5417.4,5411.27,19869.85,19753.46,25371.59,25233.31,2290.65,2288.23,5688.87,5689.81,3090.23,3085.93,9445.4,9433.55,9461.5,9426
